Date,SPY,QQQ,TLT,IEF,GLD,XLF,XLV,XLK
2010-01-27,112.21734165061498,44.72525496391485,90.5510702383114,91.99530474410018,107.94577803421272,15.279458481455471,29.97911923179564,22.547363664010796
2010-01-28,113.23161232407223,45.20349977548947,90.70948562391867,92.05801531055572,108.24584546611085,15.255377126665326,29.64882532302733,22.09952357279451
2010-01-29,113.22403790542837,45.54920602731298,90.69634827001619,92.22357832002689,108.96565106670876,15.43323169565966,29.622208575824782,22.580697129364086
2010-02-01,113.06739605812899,45.015561000800716,90.30283563933074,92.21822635243417,108.03297156855452,15.672175379694465,29.420353901060025,22.54921801224352
2010-02-02,112.36539309918608,45.75224430127896,89.94000225201034,92.35517381075891,108.4623730101743,15.559729312877826,29.620505776153742,21.929933255736533
2010-02-03,113.76257247086977,45.30527936719884,90.1352834392336,92.6374466777996,110.19775897366634,15.564098199399336,29.627466237897835,21.504764598000143
2010-02-04,113.63883732136199,45.48774969265346,89.4677923197252,92.63490302740868,108.42335939114247,15.200332174688384,29.58019060310352,21.825028716401977
2010-02-05,113.21217159738863,44.60494257770908,89.769478848923,91.69977292231997,108.96087333131251,15.32562835504701,30.076055466032678,21.406269683680005
2010-02-08,112.87104894469957,43.52409581003532,89.44570774059146,92.2394657784582,109.70199754074669,15.586375426499087,30.195850699153965,21.78578914862501
2010-02-09,113.50695394512974,43.71818657338889,89.52753373043018,92.14934247666221,111.29733408544921,15.536895269475693,30.108752377582558,21.820597949889123
2010-02-10,113.96061593979063,43.30919494713945,90.46468724366716,91.8917884900743,112.10826685857126,15.5697490375669,29.9628458267228,22.03041506518036
2010-02-11,114.46893257606128,42.28658824333765,90.34536844030804,91.53949499463165,112.23727432764004,15.528122046437062,29.655372335603293,21.971890715295093
2010-02-12,114.99982561566262,42.59131543438026,90.97133053928262,91.43774560140386,112.72880816602564,15.452308800350847,29.651587484588106,22.12997702491631
2010-02-15,117.47933203687452,43.73867607615435,89.7429524527097,91.26452415663539,111.94174723347055,15.505704721121042,29.749121649053947,22.23120393359847
2010-02-16,117.06329088065377,44.515681619749344,89.42009893485142,91.03664999984342,111.53752207731239,15.346563074979336,29.247309391531992,22.23320400140745
2010-02-17,116.52825099635523,44.399149012394815,89.43448721421456,90.82661406760722,110.11108591093426,15.30240686700417,28.898882343449795,21.94938185750639
2010-02-18,115.6546485577629,44.4279417495265,90.739881785105,90.99833933859776,111.7405640492548,15.120693648761225,28.77661050704527,22.061442631931754
2010-02-19,116.40129282348049,44.939299065382585,89.40107561761836,91.64563325375536,112.25193337243967,15.24646461264528,28.502908673310934,21.57455157951147
2010-02-22,117.74103634891992,45.58762734431866,89.33175490660096,91.91147287577988,111.27129719822648,15.300613603556092,28.52769636100062,21.841802135931285
2010-02-23,117.65958690935169,45.420159249349055,90.31649771737587,92.27459145033254,111.58554039796566,15.216151660490544,28.588752658509293,21.90868128255692
2010-02-24,116.74742340217225,45.46375929323789,89.77778247772754,92.15894416682369,112.87511458713159,15.228440521019538,28.570375540703623,22.049869576582992
2010-02-25,115.86006305284627,45.65658508714461,89.6291149342693,92.19730439054193,113.99405730303742,15.18761712477951,28.72793193263705,21.347020182104
2010-02-26,116.64744984958858,45.99309204528062,89.84981093300402,92.33857991196044,112.98548552078306,15.429451929833336,28.588409482226375,21.05850771150466
2010-03-01,117.5464902259512,45.94275453115826,89.97086087431708,92.13274399043422,109.59928921195123,15.342247609239976,28.58997774982387,20.93679185223888
2010-03-02,118.22125428338875,45.89979629953101,91.0376857032751,92.00187086673678,110.04199402021284,15.479495689802865,28.342600098416945,21.127403287382855
2010-03-03,117.50494277821086,46.70961158645599,91.34241801070635,92.27960735948221,109.11181412230067,15.337031502170857,28.429856837958496,20.889946768502064
2010-03-04,117.8211535067459,47.43437407222956,92.25937345251236,92.63381146028597,109.79557374941997,15.511833672198787,28.463068437001468,21.58384793301856
2010-03-05,118.00508793304894,47.73912192450357,92.00418516338232,92.66040826407635,110.83796054634558,15.73609767693057,28.166518104314896,21.524745432456317
2010-03-08,118.30708039410081,48.78428004827018,91.4861695397754,92.28244952495864,112.06886074249711,15.973812370954883,28.13999274197862,21.263208532760945
2010-03-09,119.36820884461436,48.579455915789175,91.3257777226592,92.19292288361021,114.01384464759082,16.300223424812167,28.143614209533187,21.225421486227994
2010-03-10,119.67942366275446,49.5844219880254,90.5246944321661,91.73859262464012,115.41823546480956,16.369907145288963,28.229328052572466,20.984712049896356
2010-03-11,120.52609092949385,49.942908364717326,90.85176954508813,91.76740982758524,117.42686158046003,16.651765391922442,28.32490167400869,20.685816488364278
2010-03-12,120.65638165695847,52.0185784348914,90.58275884901083,91.85356574061322,119.0390426787015,17.027314658975584,28.15227245413072,20.963038478311898
2010-03-15,121.04837456982843,51.28982050090252,90.11956023767266,91.77236620979978,120.7760957796528,16.77562831433255,28.362772930482176,21.111173186784928
2010-03-16,121.8480517465243,50.88479338243702,90.4555279782238,91.85416930056915,120.74850708196314,16.64420576912805,28.512120976635963,21.26113250185352
2010-03-17,120.17723206704896,51.174850226763,89.67250811248931,91.9918652527537,119.25826371656703,16.315407408247353,28.337472307035878,21.61833104802798
2010-03-18,119.85310601020639,51.45292950210869,90.19195853643487,92.07869732708657,122.20489472329147,16.556633819594957,28.056536605991383,21.763810073865596
2010-03-19,119.35409993627634,52.72882332244592,89.86207259932533,91.70108651596794,122.3008953877256,16.22674515658629,27.904151773749604,21.48544724802982
2010-03-22,118.66177671582753,52.32591001777836,90.64851006798048,91.62555992161747,123.79811770144161,15.845098775589264,27.54462462431875,21.690606801701296
2010-03-23,118.39320228146802,52.93936340673947,90.37541489067311,91.76066917642068,123.15574974198773,15.61610181068931,27.610096491894723,21.397212052966434
2010-03-24,120.18456739863802,53.729721459940514,90.80375565765767,92.26888795652256,124.34155013992583,15.25739700849686,27.923440048999968,21.280971384079148
2010-03-25,119.22293715868635,54.22606726123436,90.92269117155179,92.18693310227474,121.42903014622352,15.318413145434253,28.30179529769804,21.280958673413032
2010-03-26,120.40608804216907,53.61863315075996,91.43099683015876,92.36798175997102,120.96399754811776,15.099655636562487,28.034872982475413,21.253759862302797
2010-03-29,118.49360622750656,54.58335405596307,91.50258858804101,92.65439915734086,120.86843642788385,14.762413424260062,28.2504711979686,20.791462063471812
2010-03-30,118.15646770225453,55.44377453482762,90.35485465372875,92.59625554449619,121.4363414960117,14.758546006091242,28.28569321580182,20.551360643879185
2010-03-31,118.3941678497266,55.88378532098817,91.04210546341977,92.97039272075867,122.7350674991848,14.766471550561183,27.68651400205812,20.55735870311171
2010-04-01,119.12388137338385,56.05448031608797,90.97737630871714,93.36343191071833,121.45154703949925,14.401616430716558,27.615671779863366,20.411540099435708
2010-04-02,120.00447475233753,56.240727855207055,91.51753849726613,93.81604085689862,122.25755944824907,14.267431006766952,27.517025510681712,20.715150567315227
2010-04-05,120.98855140589448,56.216687532462544,91.99185050872205,93.97019830134721,123.75178492162658,14.257364924045024,27.836242571063714,21.068678892586103
2010-04-06,120.62801204639048,56.69151671098664,91.45124667545043,94.74682379409121,126.64071783200747,14.192959078806865,27.628769314913765,20.785328665658856
2010-04-07,120.13518784755848,56.743815423744614,90.8166275008654,94.55012221062252,127.5392605262273,14.134076862514904,27.78440417692861,20.812954827835814
2010-04-08,121.1967922188856,56.185749349399316,91.263232651819,95.25360362072227,126.98997851685223,14.36602049587653,27.77040427518081,21.24435863053765
2010-04-09,121.02150784722747,55.496616213197115,91.04985716519016,95.51260954830977,125.44421335808248,14.79431604550204,27.41907096825637,21.220671854816906
2010-04-12,119.5737050346731,55.01598534519642,91.69222283490777,95.96233812962517,127.72662165843987,14.736168823806905,27.29406311059167,21.124293554463442
2010-04-13,118.30760274316782,55.19608664735632,91.56435693252834,95.86112203283315,128.671451022851,14.479108865027948,27.69172148554878,21.366769620907046
2010-04-14,117.29956100523256,55.207596872206274,92.2710016841978,96.14715190572429,128.66579133332652,14.437584228673947,27.66101637388748,21.30533844609674
2010-04-15,117.91993967381505,55.383706893676894,92.56224952091189,96.6288521204748,126.66842226927957,14.480043399463105,27.904069695346784,21.66167410411626
2010-04-16,118.13371475186919,55.7555521287618,92.75947564958823,96.27065533789019,125.54336699619124,14.474013993093472,28.13516879634996,21.512342143142106
2010-04-19,118.98288983274767,55.35742047836157,92.49311302807894,96.22134364804035,126.34118958383394,14.5986790136045,28.033493835891747,21.396406224170743
2010-04-20,118.53740386565401,56.393521824094414,92.65127952196708,95.51525558703146,126.80006330035994,15.047225922960413,27.719917497750526,21.622910136406404
2010-04-21,118.77098405104405,56.23871536158599,93.4859791250358,95.46136734592213,124.43431485666841,14.706605081736827,27.442817695205164,21.662779029726973
2010-04-22,119.54896500723244,55.97028293669091,93.44314963932791,95.19695484967909,125.22666954278385,14.61040693754368,27.822314319625853,21.704871327637967
2010-04-23,119.23855337971497,56.333313767103625,93.8145644048703,95.13024780445505,123.34455439096881,14.923124805950579,27.87411609890808,21.20117917936264
2010-04-26,119.82192868235812,55.10642439266374,93.84290411065447,96.1039075127368,125.00740000238123,14.822505636211892,27.449163918269182,21.119137273711086
2010-04-27,119.10008606984188,54.60334444817905,93.92679071651327,96.68276235784266,125.2835887902777,14.986420190838686,27.672174546136144,21.362581312893873
2010-04-28,118.72856207698132,55.295200470857566,95.1538451839275,96.20693384728557,124.73925244523635,15.119636452951477,27.237104611759804,21.164863696680168
2010-04-29,118.33660660476063,54.15679902240364,96.01753367100073,96.39751338720325,125.97256080804243,15.379745223872243,27.045169291100304,21.364815183301577
2010-04-30,117.01211431248826,54.93503285244192,96.0705330458976,96.66988862922896,126.42968367021552,15.788317356281832,27.0780954739908,21.449410657812326
2010-05-03,117.61927148711787,55.994499742721956,96.22174279849357,96.56195111839008,128.09774185061298,15.86453974076761,27.72185626875444,21.407822504234066
2010-05-04,117.13067565704381,55.771041644112515,95.70794297913918,96.62679488010089,128.22030747080797,15.498550150071253,27.942498205194845,21.789711100076072
2010-05-05,117.19424553681674,56.00152841990587,95.57825529064927,96.72440922262862,128.4161247549918,15.35690893755598,27.832842372748917,21.709102769468625
2010-05-06,117.79518684057555,56.80732673494656,95.79742002826973,96.27933873295068,128.08080351586582,15.823210462105965,27.85324529579139,21.647793213468205
2010-05-07,118.35966108203824,56.51301558448087,96.41071775298711,95.94106015547393,128.43199729608716,15.527761382280707,28.101540532761955,21.60271168054912
2010-05-10,119.18124770051469,57.149476448838456,96.95360260183168,96.00348760717624,130.60128782759477,15.637364340123025,28.482391527935427,21.63708548097422
2010-05-11,119.11678390827967,56.7108513418837,96.13937075840602,96.04169684100206,129.9839046326309,15.118399065705493,28.431515703486724,21.859747170209353
2010-05-12,118.67537864672254,56.40954683644353,96.84732795472767,95.81133736071597,130.83119506155217,14.848768616703847,28.38825537555966,21.47028448265431
2010-05-13,118.63292539613377,55.888527231579396,96.77767343166263,95.55311675295789,129.7334248059905,15.032800080744781,28.187197706439562,21.718872896234505
2010-05-14,116.74351843320754,56.15455387673971,96.0536563134239,95.5285117415181,127.16336643745517,15.044713091498787,28.37242443952394,21.750026003891595
2010-05-17,115.1539856713078,56.989767011888816,97.02422228650019,95.82738513495315,127.44295328218392,14.972771581931422,28.65314565337473,21.914982373099264
2010-05-18,113.72416101130825,56.89171611246505,98.09864935391981,95.80712204121586,127.92652728928479,14.813056935384541,28.16356630389666,22.598429418489342
2010-05-19,112.66955711834896,56.04043863323447,98.28966905120018,96.35244595786129,127.81093852423241,14.422269417509746,28.074981511378034,22.466144582270235
2010-05-20,113.15779664749519,55.329896058328686,98.81293219143386,96.12558474147824,125.97907154433088,14.562793832248563,27.77869086829897,22.134898678178427
2010-05-21,112.20894218055773,55.62875309293433,99.38303716442975,96.19506869029563,126.37549576884602,14.511481256604137,27.83020031939857,22.20178128686405
2010-05-24,111.84241409847091,56.93399892579071,100.4323212102147,96.08220228599265,126.72615440787052,14.219773978939738,27.530331330262186,22.31334222759886
2010-05-25,113.3179087911427,57.24090546447205,100.9817035931201,96.28328330017149,125.65259947898129,14.229930275263142,27.21325459802731,22.572705336428033
2010-05-26,112.97191131622687,57.000259977480724,99.96844190053952,96.02804538807445,124.0241040679374,14.346770803773822,27.507004924521897,22.433018984908045
2010-05-27,113.8362444319435,57.57031942557174,101.49391653021354,96.67662203912462,123.73994964973087,14.312197207007662,27.47845637917675,22.212406155360263
2010-05-28,112.85069127846938,57.43218243882575,102.30986058494524,96.11714577565428,124.55258838230962,14.339073270662114,27.476449574083222,21.800060566814995
2010-05-31,112.67192811794453,57.196782779743174,101.91162371678413,96.69530201890055,125.08166697123144,14.350857491301248,27.598087818808892,21.44002164745114
2010-06-01,111.67856579736466,56.557833770420515,101.11660510565055,96.73063151332126,124.03166305037847,14.218474912363998,27.857110357240096,21.34023186969841
2010-06-02,111.35630722581574,57.57592559629746,101.498292436402,96.92113570941636,124.21878590006544,14.233269626339162,27.763963795170767,21.32117426779702
2010-06-03,112.32095676069397,55.83790374933617,101.28011705788613,97.37551859194193,125.32081554649206,14.380093324429302,27.676760129681067,21.89578861684602
2010-06-04,110.48893112169077,56.418286203761035,101.52816339676988,97.67052937610718,123.9152116480829,14.587469148411916,27.59090093768742,21.446150581304494
2010-06-07,111.00527010259658,56.12808949641143,102.09537717122392,97.4290173706344,124.01280100833205,14.749031418053349,27.878028068823486,21.549362323275155
2010-06-08,111.31004812678336,55.876028621368384,101.65422829267118,97.63701978734248,125.66702424254876,14.619250385489924,27.873896874493294,21.365461941924863
2010-06-09,110.71272574698487,57.08053884476024,100.79530122388917,98.2760576673673,124.13352330731578,14.750263956654283,27.813065118368744,21.43786913520091
2010-06-10,109.20643036513886,56.61254420720398,101.08480727368794,97.97964750437052,125.56342710557783,14.848075149945613,27.92578731925178,21.301217354938025
2010-06-11,109.32934183751959,56.171884637168816,100.67317657673742,98.70671368948645,127.5861076665401,14.710525299510218,28.410296441693486,21.593325026524024
2010-06-14,108.81132144830741,56.11225560373131,100.77954034136307,98.84399712155367,127.3313117109539,14.622768913158584,28.443063004531673,21.88773025250591
2010-06-15,109.10468579006213,56.42867881310628,99.75651392624812,98.70102676850999,126.92722162869536,14.762504929632597,28.38660240067369,21.869143596160317
2010-06-16,109.17387479415923,56.15352534839627,99.56170684614872,98.40129005904565,128.23591690599162,15.044975665543651,28.90859822815671,22.282089140666805
2010-06-17,110.94141608699466,55.10806396409488,100.09640152192928,98.33045727150386,128.02491089527257,14.684792173535657,29.275758552951704,22.50944601783099
2010-06-18,110.72900017539044,54.554575570406776,100.55106856507633,97.67180582466085,125.13827477211109,15.019210218675537,29.60834763781521,22.92103469929154
2010-06-21,109.67405689478126,55.449956379328604,99.94878497704956,97.5366079121736,125.03894776177735,15.26255179247797,29.487225907558013,22.92176632807641
2010-06-22,109.91242312470573,55.53087134625356,99.06520238866756,97.45301241100776,125.63601030656176,15.308437524781915,29.34001824067575,23.211640248696
2010-06-23,110.19511269332239,55.86956770694081,99.07221145959451,97.09611520219505,126.56876333017316,15.263266472578849,28.866250934145807,23.001284896521252
2010-06-24,111.71425883288998,55.72050439638428,99.48845323480377,97.35323171751638,125.50653059923332,15.348873606621957,29.13560509510368,22.76373734056729
2010-06-25,112.67629154142033,55.30076081684546,99.78880603088977,97.28467712321886,125.19769135873874,15.22093156891233,29.169931298130745,23.411033323172084
2010-06-28,113.11716440910831,56.4826382367417,99.39840187287467,97.07580778468379,126.4191795356644,15.188977703995027,28.70763228908408,23.10622629368229
2010-06-29,114.7932322691662,56.382634736320504,99.6176108044471,96.97163785650818,126.36669535511629,14.893096159941857,29.038281858413367,22.99284544747516
2010-06-30,113.51624278316704,56.10666225448393,100.7505128813233,97.09621519283125,124.51570129000308,14.550366151083471,28.962670277141964,22.462468696063773
2010-07-01,112.85681977583498,56.897934418480695,100.90198769528683,97.12604865236835,126.0510277780031,15.021903835621444,28.91980008834831,22.2371515122451
2010-07-02,111.8874388089541,56.42573272821652,99.65914126254711,96.89563553779188,125.8092404446992,15.039330070369731,28.536414284148222,21.97298156252555
2010-07-05,111.50927883049656,56.045250142380524,99.8075082666807,96.94301650638114,127.17856597246966,15.085478493759306,28.67859233645544,21.80074438968252
2010-07-06,110.06667452685211,56.082560760824045,101.35668834911536,96.93118495866406,125.47886796023127,15.083802176428433,28.8239986883603,21.895862517700415
2010-07-07,110.79798249458229,56.11301910299104,100.37023416176902,96.55443501225734,125.35210561804192,14.920191478100415,28.825031518282035,22.058312054247665
2010-07-08,110.60434236937175,56.32263594571022,100.38792945046292,96.46313259636086,125.99904305691433,14.862804834264697,28.72874162210137,21.79281403157333
2010-07-09,109.07316133453224,57.81971956103995,100.211467447008,96.6621230209418,125.91335451969124,14.885713329112772,29.44024911220033,21.589494213267443
2010-07-12,108.04234673203945,58.09037228645186,100.27927284590703,96.85910768834002,124.48853500522671,14.850652593730684,29.13223174053253,21.898828887627875
2010-07-13,108.41917992644898,56.44845532025204,100.42177011646238,96.78714586864312,121.64163024622067,14.70461353937591,28.954615761492907,22.38728648208594
2010-07-14,109.35605650203222,56.705758433125894,101.2859781987287,97.0195509142381,123.48542540941304,14.804933431325443,29.156360977811847,22.757430146356974
2010-07-15,111.55591688236854,56.76277324122531,101.34600677814542,96.69588131715479,123.80597060801887,14.84728075380912,28.90114527553879,22.30309072230612
2010-07-16,114.82368063334532,56.823733200417514,102.32430536289104,96.383632243233,125.24588857399836,14.931055101746773,28.6288669901272,22.652852553690007
2010-07-19,115.33773530015485,57.0264324846893,102.22839000969513,96.30491947544613,126.40829447773183,15.078913674901345,28.94001247313112,23.20146598715384
2010-07-20,114.27676928096282,57.03711757506806,101.95323523007174,96.81108509577197,127.1688011989045,15.048719467094767,29.114234590348687,22.72405170365105
2010-07-21,111.96948926373673,57.03103512585001,101.4338913410004,96.87104283888686,126.79205320948233,15.01891849342026,29.257137390399464,23.049407212556442
2010-07-22,112.30978144120354,57.49314761389252,100.04528864535992,96.78384672635778,127.42157509283216,15.328190986966378,29.319667245479085,23.12820598824387
2010-07-23,111.46870964895683,57.142409542381586,100.24921830918312,97.30822955714271,129.23844020219363,15.138078220834954,29.148704160487604,23.046335128579095
2010-07-26,111.06425674816923,56.51154567698023,101.81298385618109,97.2167419013968,129.36529965904492,14.763271757310783,29.095300921324267,23.09046900435973
2010-07-27,110.44889720893146,58.68171987780207,102.16132287494456,97.97761979373777,131.81232536970958,14.879309622638036,29.08808258024945,23.23314424154509
2010-07-28,110.34356723634308,58.199363198503455,102.68808267421157,97.80944778046579,129.91874806086594,14.757523127295835,29.327691543522434,23.58803254549303
2010-07-29,111.54496027057719,58.302454056231426,102.36301175149123,97.47241225253508,127.91805168172237,14.548192472691785,29.455957207240065,23.93278695633002
2010-07-30,111.7631344922219,57.2719720312279,102.16917670280917,97.42146034568361,129.18016664238507,14.728159717255853,29.221223429146285,23.496212904488747
2010-08-02,111.63709898863759,57.38492698045194,102.92749535737025,97.3426321134916,128.17344459349187,14.703796033237712,29.446681526830286,23.318386039193413
2010-08-03,110.56038030753658,56.761467546716354,104.49724378059696,97.0757964050661,130.77866022474234,14.458716295557682,29.012409934876256,23.35932732147455
2010-08-04,108.812981569103,56.48426314677634,105.67412984909171,97.9601334367967,132.52015857008254,14.847164846204906,28.941340656202392,23.840357846230315
2010-08-05,108.34308208676043,57.24493212465317,106.3141910827542,98.0735839308942,134.6133423254573,14.5312185972302,28.654588025587994,23.04830166031415
2010-08-06,108.33175520048461,57.60888689456398,106.33729574176141,98.23671730301453,135.80402205392218,14.518598785779762,28.44461387054627,22.88477128892022
2010-08-09,110.26440071499447,58.04384828367964,106.50085259788321,98.08488815042932,134.61044294232505,14.156130239429313,28.96333419116266,22.46138165889612
2010-08-10,110.45119188533327,56.82527200199397,105.89082368473379,97.89401314229772,132.46965981991445,14.212453582134891,28.59041445965949,22.089896346591775
2010-08-11,111.56304484053797,58.15343366069112,104.7328757295606,98.24772963301668,134.4408603202521,14.093880569699472,28.390739705085476,22.37881644043444
2010-08-12,111.06718380578842,57.33915208021197,103.83954386433032,97.68416012973725,132.5093329341534,14.255486420070616,28.536936450710233,22.24214883551887
2010-08-13,109.83573974329458,58.45749508393183,103.87361299446454,97.30333722260733,134.5988158556178,14.25647910204523,28.42816414615771,21.610140043730077
2010-08-16,108.85133809084817,59.227622551241865,103.6395727998424,97.22520273714177,135.50484261768506,14.524092892303694,28.48208781902244,21.57945928955027
2010-08-17,108.12873402385826,59.681347194908994,102.48975945528198,97.68660302249981,135.42709167548242,14.44421560805438,28.870123093509452,22.152862460695868
2010-08-18,110.44588116444321,59.08970195174362,102.45588696916384,97.56515083190253,136.0360877915926,14.138020093148858,29.0570424069548,21.666774240504484
2010-08-19,109.60972869222543,59.231790563893995,102.20461315111044,97.71115415718813,136.67883808352974,14.1879014469114,28.946636767605508,21.82529728188162
2010-08-20,110.55728455127398,58.9219276626732,101.297577669675,97.72577212289619,136.43225074233177,14.14376838450694,28.925014302522463,22.27347104672718
2010-08-23,109.63296764570165,58.974766041820175,101.00962360656786,98.17091082557978,138.36834176597912,13.80374152305992,29.07932831696094,22.272418195490566
2010-08-24,110.68127447200224,58.82576263233521,100.7599752852974,97.63860130093595,140.28493583872057,13.611989797483213,29.262352660546963,22.833185414118134
2010-08-25,111.14481025746875,57.40190871535378,100.28653662191472,97.89312428127562,140.52228184040982,13.48088283667403,29.281780975721254,22.657196783384208
2010-08-26,111.02163674921199,58.229786051331985,100.9866177140298,97.83092335797188,139.7252866391495,13.77208052879075,29.392323160877677,23.08700878850951
2010-08-27,111.0241432753411,58.20320004454351,99.5395461315651,98.15017082540794,141.54253669411057,13.908914348444087,29.503544986683092,23.455130185181186
2010-08-30,110.36299297289676,57.888847914237566,98.05174717243241,97.87720054845556,138.79838659636584,13.84778696079754,29.492682199044623,23.459012884082835
2010-08-31,110.89135520302219,57.52280146701638,98.04943567850432,97.89071204535621,139.4250545169901,13.940633845117878,29.343997250466355,23.036804933524923
2010-09-01,110.44625573982707,57.807834495435394,98.11595933877543,97.86118966916476,140.4594831136462,13.564974892539391,29.55772503934599,22.760986172245687
2010-09-02,109.17834077821979,57.20750978254482,98.41145444548722,97.52711598553371,139.3517846303864,13.465694057186717,29.650666084525376,22.111312449169727
2010-09-03,107.86984882022873,55.67451961684229,98.00657172012775,97.10061993038119,140.70707787014328,13.543156322192715,29.106187597952783,22.290271671682472
2010-09-06,108.09723485657338,55.98385453252542,97.32416075563148,96.9107396644304,140.69483007696672,13.577666474757045,28.901157381431545,22.43677507147452
2010-09-07,109.82301406763607,56.37239290365586,97.3140670640266,96.95956501494933,139.9710399350733,13.482957609971969,28.788191232044426,22.472105844279017
2010-09-08,110.04098238981624,56.26467734426228,96.98507718759676,96.71080209840869,141.31778105534465,13.480076262603339,28.748979497669637,22.450303825419432
2010-09-09,109.95982310051346,55.50682072389919,98.12416909688024,96.60543745311806,139.85147884460176,13.546078845165521,29.080662395647845,22.85074207294361
2010-09-10,110.31351737837713,55.597487561701186,97.87922962461997,95.98144351812964,141.0674937065431,13.54849547901593,29.958050464618744,22.94983836889132
2010-09-13,111.77623415490767,54.635702242063225,97.83514939880244,95.86339570166359,138.38688103985592,13.711594900966467,29.30660811232935,22.80314393649371
2010-09-14,112.0630453213981,53.97974304565067,99.67829028258727,96.20911780578915,138.79714456211553,13.77511001401491,29.4021461778156,22.858629780013835
2010-09-15,111.66126575659834,53.51312885548397,99.52682852168039,96.44962727138785,138.8802646973038,13.875054006280484,29.434793798413107,23.469465912543036
2010-09-16,112.92143990675845,54.09996143209146,99.9412965618671,96.42574598486479,138.17390988780693,14.205164266931801,29.40024402926633,23.667770219393425
2010-09-17,113.44286899289183,53.888594410703995,100.42590647816951,96.51234616150754,138.72423239222323,14.369648055993553,29.5604233580188,23.565342754882337
2010-09-20,115.20523459201756,53.62186747885812,100.97779797651222,96.24093712055996,138.6401432867485,14.716986680886945,29.614934151878522,23.565698516557905
2010-09-21,115.46008523161237,54.954618902442704,101.194112268715,96.78930298179752,140.09915179785907,14.588116626232063,29.53132410153144,23.717320931142833
2010-09-22,114.13587867672841,55.22285798650021,101.33759441212908,97.4904210273816,140.89153579737314,14.28121672374969,29.553222705774136,23.605407888907084
2010-09-23,112.66867400263384,55.48322654248003,101.40957403742486,97.55133081191978,141.53981756491748,14.258458968585792,29.717934319309805,23.467854068430963
2010-09-24,114.54775435336414,55.26164220054409,100.96409795762855,98.43614992586143,141.96796248212087,14.219297715090281,29.857617898010606,23.478012059988952
2010-09-27,116.54091391640851,54.88790048593189,101.20794544150318,98.20970361605757,141.33906627920854,14.50757681540816,29.92329171193334,23.945453179062238
2010-09-28,116.38575507488507,53.46221200365923,102.76696758991366,97.7901606370242,140.9472179730914,14.29158850599152,29.778362160096467,24.199191503030328
2010-09-29,115.99989216978554,54.13140835542734,103.70677613475318,97.5552487744178,141.31333584191503,14.280685241491264,30.56961782891877,24.088511890084938
2010-09-30,117.71653740139382,54.45971088820528,103.94027427278947,97.48630739327903,141.09840487936583,14.363649714019381,30.68471465086134,24.367711880075476
2010-10-01,116.49994598277286,54.36931673398258,104.60982754595312,98.27562299766039,142.66232240773948,14.387525692430824,30.913817127671614,24.384370750327204
2010-10-04,115.53519549906991,54.30704308645786,103.91972601164268,98.18519179752029,142.81691520238587,14.35852034420817,30.785354003486905,24.50455910059418
