Date,GDP,CPI,FEDFUNDS,UNRATE
2010-02-23,0.0042518283840647,210.56157769684967,1.990307855087254,4.832654112969414
2010-02-24,0.0041687193921216,210.56960991547604,1.9896344285591625,4.802157553303736
2010-02-25,0.0040856104001784,210.5384350408449,2.008710788263582,4.8154619081854335
2010-02-26,0.0040025014082352,210.56739882259276,2.020924349556716,4.815530225865604
2010-03-01,0.0037531744324057,210.74811359784908,2.01330337389612,4.8653008894472665
2010-03-02,0.0036700654404625,210.78595715080652,2.0285664058959845,4.921885272691436
2010-03-03,0.0035869564485193,210.87912229536755,2.0329415830296558,4.9257671052815
2010-03-04,0.0035038474565761,210.8396841426514,2.03470450924062,4.92441449449598
2010-03-05,0.003420738464633,210.8276965660139,2.032705713369637,4.904676056600967
2010-03-08,0.0031714114888034,210.75304297140804,2.045283117375849,4.920601770558577
2010-03-09,0.0030883024968603,210.80480051874875,2.041333144662867,4.9111306641324095
2010-03-10,0.0030051935049171,210.8136893838938,2.03568807300673,4.9073439388808495
2010-03-11,0.0029220845129739,210.76014906916868,2.030150421468368,4.878865293508648
2010-03-12,0.0028389755210307,210.7293701151083,2.0161294615079406,4.905727837943326
2010-03-15,0.0025896485452012,210.9467886804601,2.021543918575504,4.900923910587902
2010-03-16,0.002506539553258,211.1124818037605,2.028588035261065,4.890841174327155
2010-03-17,0.0024234305613148,211.1532022754243,2.003800470082057,4.89753332016177
2010-03-18,0.0023403215693717,211.1237253694227,2.009483583171716,4.914361647804458
2010-03-19,0.0022572125774285,211.03712305538613,2.0078700561280245,4.923842334415943
2010-03-22,0.002007885601599,211.0490937107288,1.9999070029352104,4.891804482172216
2010-03-23,0.0019247766096558,211.03848887077584,1.978668253736327,4.885223908236149
2010-03-24,0.0018416676177126,211.051449326455,1.9878907331480464,4.883042409256645
2010-03-25,0.0017585586257694,211.1247483379944,1.990320908761528,4.850841753377823
2010-03-26,0.0016754496338262,211.15260076636665,1.9871814842140496,4.85468517167106
2010-03-29,0.0014261226579967,211.0691521896382,1.9650599824029344,4.824805838636505
2010-03-30,0.0013430136660535,211.06483679418452,1.981194392005188,4.846286580396257
2010-03-31,0.0012599046741104,211.08214766664364,1.9832260567725983,4.829894317199063
2010-04-01,0.0011767956821672,211.19054416232265,1.9693984407116705,4.858926064635983
2010-04-05,0.0017992585421528,211.2419828956996,1.9858239463944465,4.818223625883815
2010-04-06,0.0019548742571493,211.213727057588,1.9559657210533472,4.823658702914477
2010-04-07,0.0021104899721457,211.1974657543612,1.961418143097632,4.808913019923661
2010-04-08,0.0022661056871421,211.32388924098296,1.951383349002591,4.832900156029295
2010-04-09,0.0024217214021385,211.30281990702176,1.937166061588104,4.81930967943273
2010-04-12,0.0028885685471278,211.4061766589479,1.9229836924718,4.792247849713388
2010-04-13,0.0030441842621242,211.4454242072532,1.930029456642376,4.7924188495807645
2010-04-14,0.0031997999771206,211.4575923123703,1.937662845117692,4.812138636181935
2010-04-15,0.003355415692117,211.47555418606356,1.9381326070806868,4.814483222815309
2010-04-16,0.0035110314071134,211.46281480129207,1.9294563707784165,4.816902512029364
2010-04-19,0.0039778785521027,211.4610889491608,1.9148096851873664,4.794980221400434
2010-04-20,0.0041334942670991,211.4171920704448,1.9254543897955585,4.798178852934952
2010-04-21,0.0042891099820955,211.4458214663309,1.923802398204254,4.81603679947462
2010-04-22,0.0044447256970919,211.54477602915145,1.9228440532078253,4.828153015497363
2010-04-23,0.0046003414120883,211.5727756098301,1.905763176153692,4.8241140428652525
2010-04-26,0.0050671885570776,211.70643508759008,1.897067764134,4.843852428824766
2010-04-27,0.005222804272074,211.73740421265825,1.9020541228065184,4.837629440215179
2010-04-28,0.0053784199870704,211.73685785111655,1.902944245343309,4.846864596313643
2010-04-29,0.0055340357020668,211.8121722866196,1.8965066892049856,4.839334800660888
2010-04-30,0.0056896514170633,211.85361010854265,1.905053420069899,4.872285832839719
2010-05-03,0.0061564985620525,211.93833617841756,1.9026920114482837,4.960937785656233
2010-05-04,0.0063121142770489,211.8899282184552,1.91709144283929,4.930153496039051
2010-05-05,0.0064677299920453,211.9924746150668,1.9209895100446752,4.901725941173551
2010-05-06,0.0066233457070418,212.09865790110595,1.9179727022833668,4.895294729840927
2010-05-07,0.0067789614220382,212.10968194044185,1.9116146767178903,4.896119349146105
2010-05-10,0.0072458085670274,212.16824250489495,1.905951053203419,4.882344329917926
2010-05-11,0.0074014242820238,212.1435061539472,1.913525291383923,4.925428294585064
2010-05-12,0.0075570399970203,212.19567249368163,1.934856896563956,4.951048048168516
2010-05-13,0.0077126557120167,212.19594223753865,1.934238064212682,4.972758513544246
2010-05-14,0.0078682714270131,212.21568614420264,1.920794116179849,4.977280905647159
2010-05-17,0.0083351185720023,212.35476681978204,1.914514862444196,5.003983280022165
2010-05-18,0.0084907342869988,212.37929606512716,1.9232831714048368,4.996943517772023
2010-05-19,0.0086463500019952,212.43149300479095,1.917946828913243,4.987844372815545
2010-05-20,0.0088019657169916,212.34898439973944,1.9262530643886413,5.009990445997623
2010-05-21,0.008957581431988,212.3665484796429,1.924670072654144,5.033464167012535
2010-05-24,0.0094244285769773,212.27953869476067,1.9013645037586484,5.001238328714262
2010-05-25,0.0095800442919737,212.2828325227256,1.9212580993444648,5.002632116295484
2010-05-26,0.0097356600069701,212.34862764984345,1.92029428120888,5.024705849714514
2010-05-27,0.0098912757219665,212.30230801395643,1.9267394220957017,5.008625299291952
2010-05-28,0.0100468914369629,212.32383958858617,1.9213707307669936,5.03041859553669
2010-06-01,0.0106693542969486,212.4402911253168,1.9143172548578251,5.083413709536234
2010-06-02,0.010824970011945,212.52716103068892,1.9056119351305312,5.094908004078555
2010-06-03,0.0109805857269414,212.53943574672647,1.9071665775742224,5.08816507932081
2010-06-04,0.0111362014419378,212.5246386161429,1.9121568035814,5.052259616853774
2010-06-07,0.0116030485869271,212.59439918278517,1.9385627168389687,5.0104769719759705
2010-06-08,0.0117586643019235,212.56017977917347,1.9457554692081724,5.009016268180081
2010-06-09,0.0119142800169199,212.58470426825488,1.934225315388846,4.967674063687893
2010-06-10,0.0120698957319163,212.6161156847618,1.9245919946841503,4.960720326984784
2010-06-11,0.0122255114469128,212.7619893866385,1.9137530317880944,4.965592246825677
2010-06-14,0.012692358591902,212.8588002815972,1.9112866738965195,4.957600172871744
2010-06-15,0.0128479743068984,212.8056281815053,1.9120816345274336,4.941918884122187
2010-06-16,0.0130035900218948,212.7960928308072,1.8861544693734111,4.942135214510638
2010-06-17,0.0131592057368913,212.8318730809867,1.906709237959597,4.9432969426424735
2010-06-18,0.0133148214518877,212.9121657620311,1.8977665179180616,4.925291943084443
2010-06-21,0.0137816685968769,212.7956397966536,1.8956682190853729,4.932550781924613
2010-06-22,0.0139372843118733,212.80750650062637,1.8736397252602763,4.980971722650349
2010-06-23,0.0140929000268698,212.77438578003336,1.8772609750197036,4.978157674916663
2010-06-24,0.0142485157418662,212.76791380866507,1.866248406811591,4.972572990009202
2010-06-25,0.0144041314568626,212.7440707697567,1.8555184052706075,4.964125127825048
2010-06-28,0.0148709786018518,212.63811896020667,1.8566814502419176,4.944699351199999
2010-06-29,0.0150265943168482,212.7645813158081,1.8748017891527056,4.933340388260044
2010-06-30,0.0151822100318447,212.7202101867444,1.867944722941976,4.922575557069272
2010-07-01,0.0153631742162524,212.6853709078217,1.870132916652444,4.902876686752301
2010-07-02,0.0155441384006601,212.79721658423773,1.8572395646784243,4.867855020101407
2010-07-06,0.016267995138291,212.9625569409661,1.8635154389573956,4.911214030525537
2010-07-07,0.0164489593226987,213.0689918231864,1.8734261058657105,4.926233156625321
2010-07-08,0.0166299235071064,213.03964896926496,1.8649979831435344,4.936712452830801
2010-07-09,0.0168108876915141,213.04738507696783,1.8749826621897645,4.974365433283856
2010-07-12,0.0173537802447373,213.1491824559328,1.8642107269915271,4.973454746420687
2010-07-13,0.017534744429145,213.16249130770697,1.858611369047912,5.004330481044359
2010-07-14,0.0177157086135527,213.1137465172885,1.8760345075098737,5.00438078737354
2010-07-15,0.0178966727979604,213.12183783008976,1.8791086151748144,4.991415239891999
2010-07-16,0.0180776369823681,213.1285184555893,1.880854733649826,5.003168750651255
2010-07-19,0.0186205295355913,213.19593751525693,1.9157421560673007,5.0057898033652295
2010-07-20,0.018801493719999,213.2665733061479,1.9085315349193133,5.0020017500091
2010-07-21,0.0189824579044067,213.29434477253133,1.905795384372267,5.013317981450837
2010-07-22,0.0191634220888144,213.3319325929513,1.903652938938558,4.983562182844669
2010-07-23,0.0193443862732222,213.35459036033015,1.905111658721384,4.986821425271169
2010-07-26,0.0198872788264453,213.3943413913913,1.91700844534908,5.037927890516329
2010-07-27,0.020068243010853,213.4094770614706,1.9038721642590384,5.02600004952066
2010-07-28,0.0202492071952608,213.53413547691716,1.8925906968881172,4.998434014799599
2010-07-29,0.0204301713796685,213.6328032220409,1.8877591113351444,5.024542138735484
2010-07-30,0.0206111355640762,213.6720955496687,1.883391155734066,5.017541484345008
2010-08-02,0.0211540281172993,213.6978792632393,1.9228361302028565,5.021434803911794
2010-08-03,0.0213349923017071,213.7310167244966,1.9201924732677225,5.034113862575985
2010-08-04,0.0215159564861148,213.7750238946662,1.9173293391998545,5.034508871037172
2010-08-05,0.0216969206705225,213.7077945953175,1.9028122850622,5.037692673774907
2010-08-06,0.0218778848549302,213.7741665193954,1.9106296873426785,5.042333415288521
2010-08-09,0.0224207774081534,213.77778976171288,1.9262919099039877,5.079448099545239
2010-08-10,0.0226017415925611,213.8109756219307,1.9248741184419835,5.080576396785756
2010-08-11,0.0227827057769688,213.8335989618485,1.92657457372759,5.064240331469149
2010-08-12,0.0229636699613765,213.83899040255835,1.9354935494826608,5.061354497407068
2010-08-13,0.0231446341457842,213.85381598915507,1.920791393261686,5.076430113781767
2010-08-16,0.0236875266990074,213.9824198444995,1.9173606262978045,5.023450033134478
2010-08-17,0.0238684908834151,213.87408692245293,1.896514568771264,5.053852489471504
2010-08-18,0.0240494550678228,213.88224440922744,1.89514983165248,5.028548488771115
2010-08-19,0.0242304192522305,213.9110700302961,1.909626961485221,5.030557674187773
2010-08-20,0.0244113834366383,213.9458697297804,1.926373808152635,5.022566771929433
2010-08-23,0.0249542759898614,213.91583768577613,1.9491182160681908,4.997603385279514
2010-08-24,0.0251352401742691,214.02220519648435,1.9586512515846184,4.975459035269665
2010-08-25,0.0253162043586768,213.9655121262385,1.9541389426955544,4.9694340118112414
2010-08-26,0.0254971685430846,214.02870352692344,1.948992954302713,4.966526499853358
2010-08-27,0.0256781327274923,214.0322772657673,1.9422178631339069,4.944007397739674
2010-08-30,0.0262210252807154,214.01984331432288,1.9280671718707525,4.943012779651901
2010-08-31,0.0264019894651231,214.1048455440578,1.9200527840732005,4.948665955456499
2010-09-01,0.0265829536495309,214.1539783061572,1.9082530672570737,4.946087789935149
2010-09-02,0.0267639178339386,214.2605938864277,1.906209472891711,4.962837326193265
2010-09-03,0.0269448820183463,214.3394644808766,1.9238443959973084,4.944168875437252
2010-09-07,0.0276687387559772,214.5919646079082,1.914285458086815,4.88641499679676
2010-09-08,0.0278497029403849,214.5971360602315,1.92416883549893,4.858659925562755
2010-09-09,0.0280306671247926,214.62046335102443,1.9270347709718691,4.862305881209514
2010-09-10,0.0282116313092003,214.60559215985944,1.920669077698071,4.847150269863215
2010-09-13,0.0287545238624235,214.6952736925543,1.932763083233653,4.824770967910816
2010-09-14,0.0289354880468312,214.70574113967905,1.9382326783838133,4.847767199988123
2010-09-15,0.0291164522312389,214.78430349435243,1.944930912592978,4.848336615810312
2010-09-16,0.0292974164156466,214.841846943789,1.9182617378126487,4.854231793051418
2010-09-17,0.0294783806000543,214.95287925167133,1.9175938510243609,4.8500017981294805
2010-09-20,0.0300212731532775,214.96746831480067,1.9332163554561148,4.771648634223118
2010-09-21,0.0302022373376852,214.92886795517092,1.930082097129279,4.7789432169689725
2010-09-22,0.0303832015220929,214.92295396305263,1.918066902470092,4.74314973652121
2010-09-23,0.0305641657065006,215.0185153847165,1.9351779180737203,4.742077702364001
2010-09-24,0.0307451298909084,215.0703920752613,1.9376207008964796,4.71963242061972
2010-09-27,0.0312880224441315,215.0463987901542,1.9042106694438885,4.7388068402561085
2010-09-28,0.0314689866285392,215.00557078268517,1.8933610564093224,4.760143298859859
2010-09-29,0.0312644041589409,214.99201376881533,1.8937254936675856,4.769323096845339
2010-09-30,0.0310598216893427,215.02761424239287,1.9021822473521188,4.786530968624751
2010-10-01,0.0308552392197444,215.1053798441982,1.8827691061461451,4.779524119106274
2010-10-04,0.0302414918109495,215.09647177883105,1.8745398772105768,4.801054969843532
2010-10-05,0.0300369093413512,215.12007345749268,1.8768317055584185,4.819082141498471
2010-10-06,0.0298323268717529,215.1607679717613,1.8774914505894784,4.83413656759569
2010-10-07,0.0296277444021546,215.26157845584387,1.8946352537930444,4.843884347978538
2010-10-08,0.0294231619325563,215.17841654200365,1.892333891861928,4.857390721138399
2010-10-11,0.0288094145237615,215.15932696691104,1.8859039967293307,4.843427732759703
2010-10-12,0.0286048320541632,215.2531244193137,1.883695164663822,4.86834561640512
2010-10-13,0.0284002495845649,215.29154224994875,1.879137914555417,4.827675084825761
2010-10-14,0.0281956671149666,215.35387144924093,1.877748796428366,4.832806454895385
2010-10-15,0.0279910846453683,215.3453242661648,1.8862328609179944,4.821536409312488
2010-10-18,0.0273773372365734,215.51107992946945,1.8856546447168012,4.846641177343474
2010-10-19,0.0271727547669752,215.5427999741044,1.900559060857807,4.825462343578844
2010-10-20,0.0269681722973769,215.57631713606847,1.8922454038698335,4.824322961162473
2010-10-21,0.0267635898277786,215.5531498728315,1.893697071673804,4.820719620203885
2010-10-22,0.0265590073581803,215.5657734388195,1.891765464904417,4.830625821038034
2010-10-25,0.0259452599493854,215.6873082177601,1.8889364670666775,4.827897833619104
2010-10-26,0.0257406774797871,215.6543814136612,1.881192948057796,4.83004940981044
2010-10-27,0.0255360950101888,215.6681309621452,1.8914536677593312,4.882270934378624
2010-10-28,0.0253315125405906,215.7622037395281,1.885239901678856,4.91519104091838
2010-10-29,0.0251269300709923,215.74502432808748,1.8789848551598989,4.8557030496632265
2010-11-01,0.0245131826621974,215.8162463963388,1.9031415926889723,4.871965762990871
2010-11-02,0.0243086001925991,215.83681769911684,1.9107530981870355,4.862763944587993
2010-11-03,0.0241040177230008,215.92326572863868,1.907867570384472,4.857424660286323
2010-11-04,0.0238994352534025,215.986105427767,1.9077838941072829,4.868468449995016
2010-11-05,0.0236948527838042,216.0481964311115,1.9011676501826444,4.845499050507516
2010-11-08,0.0230811053750094,216.24202682675173,1.918125729813352,4.849452478223511
2010-11-09,0.0228765229054111,216.1618507121484,1.9149673881301537,4.871939481451485
2010-11-10,0.0226719404358128,216.26206343022423,1.915172473770317,4.841036863349252
2010-11-11,0.0224673579662145,216.2591784586764,1.9227597539768604,4.82993266140922
2010-11-12,0.0222627754966162,216.2845724808936,1.9229983981887564,4.818499160103517
2010-11-15,0.0216490280878213,216.26735467737836,1.9286572641033943,4.804578279085448
2010-11-16,0.0214444456182231,216.2072907805224,1.9220287418820272,4.792941976779866
2010-11-17,0.0212398631486248,216.18758396602112,1.9207663718092949,4.802052983727961
2010-11-18,0.0210352806790265,216.229565796322,1.9208692390826692,4.817734674659634
2010-11-19,0.0208306982094282,216.2757751884626,1.929515091037946,4.863265468528489
2010-11-22,0.0202169508006333,216.1634454314028,1.945034242467018,4.877333562475014
2010-11-23,0.020012368331035,216.1861631106723,1.942657406082965,4.909814111101961
2010-11-24,0.0198077858614367,216.1825743089904,1.940947084866788,4.9024428400954365
2010-11-26,0.0193986209222402,216.2806412788873,1.9174134021126208,4.880938219328063
2010-11-29,0.0187848735134453,216.3970205734648,1.923133771110111,4.841929886127139
2010-11-30,0.018580291043847,216.44352380874483,1.918287329213954,4.856543018243381
2010-12-01,0.0183757085742487,216.42829014560127,1.93055267667002,4.848781251541361
2010-12-02,0.0181711261046504,216.43930957490977,1.9460644479989424,4.823432066704591
2010-12-03,0.0179665436350521,216.46914837974265,1.95861827260802,4.791356623599457
2010-12-06,0.0173527962262573,216.57654610768887,1.9632722471368795,4.785914281395041
2010-12-07,0.017148213756659,216.58325416809308,1.9656836440568797,4.776565152185198
2010-12-08,0.0169436312870607,216.59737705972668,1.9630073734079188,4.784334890841183
2010-12-09,0.0167390488174624,216.6588530118279,1.970190853021227,4.8121458159149695
2010-12-10,0.0165344663478641,216.5791999932752,1.980263843694808,4.79654292423209
2010-12-13,0.0159207189390692,216.3835863010069,1.9860093482638956,4.801964103232559
2010-12-14,0.015716136469471,216.3696730789991,1.9744064768042968,4.801651460941294
2010-12-15,0.0155115539998727,216.4271447739855,1.9745299313785585,4.80089154887954
2010-12-16,0.0153069715302744,216.4329005706664,1.9633860348480512,4.774665644178669
2010-12-17,0.0151023890606761,216.4627900747635,1.953550229878783,4.778035620073982
2010-12-20,0.0144886416518812,216.6401783594761,1.9494701981963931,4.766030469144778
2010-12-21,0.0142840591822829,216.72785765395457,1.9429860169467088,4.766229876850002
2010-12-22,0.0140794767126846,216.75246398687628,1.9435015625799588,4.793864558123119
2010-12-23,0.0138748942430864,216.7305940756849,1.9320319352972943,4.835414554761364
2010-12-27,0.0130565643646932,216.6445397053563,1.9448153047523349,4.836833832169441
2010-12-28,0.0129384959860004,216.7047189563252,1.9485497082844905,4.84251184403204
2010-12-29,0.0128204276073077,216.81075744788356,1.9282650140961748,4.8270675099165015
2010-12-30,0.0127023592286149,216.76164837211468,1.9336331886621532,4.792798041079456
2010-12-31,0.0125842908499222,216.80128974552767,1.964652046699602,4.7859076963054585
2011-01-03,0.0122300857138439,216.82644307045857,1.9696701041522884,4.814178702545423
2011-01-04,0.0121120173351512,216.75489777916616,1.986123430834268,4.81850570900501
2011-01-05,0.0119939489564584,216.82131262874464,1.9958731092786093,4.826596258501924
2011-01-06,0.0118758805777657,216.8110625931042,1.974317040492774,4.837186493683658
2011-01-07,0.0117578121990729,216.80436758118552,1.979951028869401,4.831692865104566
2011-01-10,0.0114036070629946,216.7995603188214,2.000348721656695,4.871056464410374
2011-01-11,0.0112855386843019,216.81009810177457,2.0031670179008816,4.8719077343394535
2011-01-12,0.0111674703056091,216.8465312018887,1.9903601453874709,4.873965424483981
2011-01-13,0.0110494019269164,216.88462729458516,2.0026881822801594,4.869607254117657
2011-01-14,0.0109313335482236,216.97066037736155,1.99312935639988,4.860900134843241
2011-01-18,0.0104590600334526,216.99646489119976,1.9946910186100069,4.836238808571296
2011-01-19,0.0103409916547599,217.07219451342863,1.995725590258944,4.838399044661983
2011-01-20,0.0102229232760671,217.11136336908777,1.9901335655216867,4.850082943545504
2011-01-21,0.0101048548973744,217.1248064925776,1.9786812858128195,4.845844646347285
2011-01-24,0.0097506497612961,217.4036449417389,1.948571057028042,4.819888185345803
2011-01-25,0.0096325813826033,217.4271139984956,1.9583733947152688,4.800023556345535
2011-01-26,0.0095145130039106,217.4551235281614,1.9527698797910469,4.815488961192
2011-01-27,0.0093964446252178,217.52893553603477,1.9684753157982369,4.787520457177683
2011-01-28,0.0092783762465251,217.5066524843964,1.9613003115759544,4.808428609484172
2011-01-31,0.0089241711104468,217.5977082712025,1.9580320444894617,4.765470567328946
2011-02-01,0.0088061027317541,217.576039830905,1.9790071506299076,4.757346719967127
2011-02-02,0.0086880343530613,217.51656145623957,1.9613889810205452,4.746209734130664
2011-02-03,0.0085699659743686,217.43291228444,1.9579273603341985,4.73145521890154
2011-02-04,0.0084518975956758,217.3970430787905,1.970575158804699,4.728910903084342
2011-02-07,0.0080976924595975,217.51631129333256,1.9739872646622292,4.7075146823307765
2011-02-08,0.0079796240809048,217.59161096182797,1.9747695528057976,4.70262752921154
2011-02-09,0.007861555702212,217.56350640601084,1.980272183515199,4.687988828893975
2011-02-10,0.0077434873235193,217.6008918286334,1.9978812073764751,4.665420355243068
2011-02-11,0.0076254189448265,217.60053791681588,2.017365472917487,4.680834996592127
2011-02-14,0.0072712138087483,217.6865445632334,2.0022222211834126,4.645873123209884
2011-02-15,0.0071531454300555,217.6895816390392,2.0119918626877,4.635364729998637
2011-02-16,0.0070350770513628,217.76277421567596,1.9982741071097896,4.613293539379119
2011-02-17,0.00691700867267,217.7256773043688,1.9957483667298777,4.600887150728686
2011-02-18,0.0067989402939773,217.74599425748693,1.9967752644394223,4.601063398558823
2011-02-22,0.0063266667792062,218.04326866518696,2.0189725892418884,4.606008194030803
2011-02-23,0.0062085984005135,218.09230751995344,2.0146185329676145,4.572755622891823
2011-02-24,0.0060905300218207,218.10946836023385,2.024771851211433,4.572630243419985
2011-02-25,0.005972461643128,218.1209479811756,2.0271676876528884,4.553614564511942
2011-02-28,0.0056182565070497,218.1209120698279,2.040723689483489,4.526876081956222
2011-03-01,0.005500188128357,218.1741913316436,2.0228864406025435,4.502540019431519
2011-03-02,0.0053821197496642,218.2484556818659,2.0066890936644257,4.529025683272919
2011-03-03,0.0052640513709715,218.2867822522277,1.988332106760155,4.547427473559556
2011-03-04,0.0051459829922787,218.29246981555,1.9921254984229968,4.508781354432372
2011-03-07,0.0047917778562004,218.4065117980113,1.991361242932076,4.485464456637955
2011-03-08,0.0046737094775077,218.33494149380056,1.9889193737410595,4.515475949525055
2011-03-09,0.0045556410988149,218.33816112539463,1.980480822989016,4.527802677495875
2011-03-10,0.0044375727201222,218.25862052563843,1.986703410471718,4.533791987972955
2011-03-11,0.0043195043414294,218.20386748412707,1.978658432276294,4.513354734136446
2011-03-14,0.0039652992053512,218.34084583305213,1.9842343630493988,4.523773151606927
2011-03-15,0.0038472308266584,218.2857206602501,1.981885068766916,4.532215923387293
2011-03-16,0.0037291624479657,218.157494218358,1.9882993986142528,4.51571931185214
2011-03-17,0.0036110940692729,218.15031944296135,1.9883887173453605,4.531812860414787
2011-03-18,0.0034930256905802,218.29134019357372,1.992218848849877,4.576643358197513
2011-03-21,0.0031388205545019,218.36835980331944,1.9989581562384664,4.57466269360133
2011-03-22,0.0030207521758091,218.31031188566973,2.014518319507966,4.576369737953697
2011-03-23,0.0029026837971164,218.31544571753489,2.0126296310149216,4.546225046753068
2011-03-24,0.0027846154184236,218.34041959118565,2.020700602171471,4.546214456482951
2011-03-25,0.0026665470397309,218.35611455859456,2.0280428371617325,4.547086003079564
2011-03-28,0.0025030112249899,218.5063034268963,2.0418614716543804,4.541548227180235
2011-03-29,0.0025756121676344,218.49188481278475,2.0603258701634943,4.567310571536856
2011-03-30,0.002648213110279,218.55677558320528,2.057738940371076,4.562475141620881
2011-03-31,0.0027208140529235,218.65822243058648,2.058086001042497,4.559048310961181
2011-04-01,0.002793414995568,218.6297149546039,2.052851534617696,4.542383130463538
2011-04-04,0.0030112178235016,218.70255218929944,2.0564590548238675,4.474629642588736
2011-04-05,0.0030838187661461,218.7927432589028,2.04703786660536,4.454842541486494
2011-04-06,0.0031564197087906,218.79061647330815,2.063146875969504,4.457203318159635
2011-04-07,0.0032290206514352,218.8833687521217,2.0693923602283872,4.44144995411116
2011-04-08,0.0033016215940797,218.909943042962,2.0905960627188125,4.431858134410191
2011-04-11,0.0035194244220133,219.0430018613394,2.0807477182752114,4.411280277775133
2011-04-12,0.0035920253646578,219.01594575654315,2.082180729961689,4.390044555976391
2011-04-13,0.0036646263073023,219.0135175461417,2.0644397629888456,4.391759884855348
2011-04-14,0.0037372272499469,219.05613424367388,2.071289308555396,4.413109549180639
2011-04-15,0.0038098281925914,218.99784629006487,2.0745240493903188,4.415678873096455
2011-04-18,0.004027631020525,219.1201719023532,2.0610973196459823,4.360006880822679
2011-04-19,0.0041002319631695,219.0204588871082,2.06837444876631,4.357218825831902
2011-04-20,0.004172832905814,219.00113059835297,2.056663548909276,4.349211738450093
2011-04-21,0.0042454338484586,218.93680719079128,2.061782508029768,4.330542531289963
2011-04-25,0.0045358376190367,218.96624880280865,2.076963576834166,4.348986248068262
2011-04-26,0.0046084385616812,218.97828955923964,2.08117808423972,4.3304237448371055
2011-04-27,0.0046810395043257,219.0084589712706,2.080475265019576,4.320062197372238
2011-04-28,0.0047536404469702,218.97803216917347,2.066481207836752,4.310210398226466
2011-04-29,0.0048262413896148,219.0333746512184,2.0703343673514865,4.326401308537468
2011-05-02,0.0050440442175483,219.17358651875807,2.086845165460187,4.341892489111346
2011-05-03,0.0051166451601929,219.2084074187985,2.098525199313453,4.329964220943127
2011-05-04,0.0051892461028374,219.33016108393505,2.085854315282153,4.357241952430208
2011-05-05,0.0052618470454819,219.34580637538244,2.075574222303188,4.357207059281804
2011-05-06,0.0053344479881265,219.3504522144657,2.082790841901283,4.340088810357965
2011-05-09,0.00555225081606,219.25893911253888,2.084294996511452,4.351631729246491
2011-05-10,0.0056248517587046,219.23449924687733,2.070479204776161,4.370622885227387
2011-05-11,0.0056974527013491,219.25096522779472,2.0686670065131065,4.358115969371957
2011-05-12,0.0057700536439936,219.2876799842196,2.077036234369348,4.3428026954364105
2011-05-13,0.0058426545866381,219.31023708714724,2.072686649377986,4.355994643648296
2011-05-16,0.0060604574145717,219.4139401850918,2.052414764199338,4.3619985174190825
